,tractid,state,county,tract,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,india10,china10,filip10,japan10,korea10,viet10,mex10,pr10,cuban10,family10,fhh10,hu10,vac10,ohu10,own10,rent10,a18und10,a60up10,a75up10,agewht10,a15wht10,a60wht10,ageblk10,a15blk10,a60blk10,agehsp10,a15hsp10,a60hsp10,ageasn10,a15asn10,a60asn10,agentv10,a15ntv10,a60ntv10,GlobD10,GlobG10,percent_white10,percent_black10,percent_asian10,percent_hispanic10,percent_indian10,percent_chinese10,percent_filip10,percent_japan10,percent_korean10,percent_viet10,percent_mex10,percent_pr10,percent_cuban10,percent_vacant_housing10,percent_occupied_housing10,percent_under18_10,percent_60andup_10,percent_75andup_10,percent_owneroccupied_10,percent_renteroccupied_10,non-white10,statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,12-Mar,wds12,fhh12,percent_employed12,year
13,25025000703,MA,Suffolk County,Census Tract 7.03,2791,1708,96,7,735,182,0,81,384,22,55,99,10,36,29,16,157,4,1418,23,1395,47,1348,58,73,11,1708,22,39,85,0,8,182,1,5,663,15,20,3,0,0,wa,Single immig,61.19670369043354,3.4396273737011813,26.33464707989968,6.520960229308492,2.9021855965603724,13.758509494804725,0.788247939806521,1.9706198495163023,3.5471157291293443,0.35829451809387314,1.2898602651379434,1.0390541024722322,0.5732712289501971,1.622002820874471,98.37799717912552,2.0781082049444644,2.6155499820852737,0.3941239699032605,3.3145275035260933,95.06346967559944,62.77319957004658,25,25,703,70.01999664,7.300000191,4.079999924,0.0,18.60000038,0.0,1.830000043,13.93000031,1.179999948,0.0,1.659999967,0.0,0.0,1.090000033,0.0,3.089999914,0.0,0.0,-999.0,-999.0,5.760000229,0.0,1.179999948,0.140000001,0.209999993,4.880000114,8.710000037999999,3.49000001,13.48999977,2.390000105,21.02000046,8.369999886,10.30000019,0.0,0.479999989,0.0,0.0,0.479999989,22.40999985,1.940000057,13.77999973,78.94000244,10.89999962,56.04000092,40.04000092,1.4600000380000002,10.14999962,0.699999988,0.0,54.70000076,56.84000015,-999.0,0.0,77.81999969,38.83000183,36.25,10.02000046,2.099999905,95.86000061,94.69999695,1.070000052,2.349999905,0.409999996,5.7300000189999984,1.429999948,0.0,92.16999817,291,0,2025,118,53,34,0,48,0,2892,2025,211,0,118,538,0,403,0,22,0,9,0,0,0,0,538,31,0,34,6,4,101,390,252,141,608,242,14,0,2892,0,0,69,298,648,56,14,907,99,1239,20811,7059,21621,6250,17486,2861,20,1646,2830,1548,284,221,0,0,1981,1126,103,40,136,872,46,125,716,1835,200,1242,696,659,24,167,219,46058.0,0,0,195,538,99,1377,138,1239,26,1213,1377,1314,270500,1320,1304,1142,31,68,12,2861,164,41,0,89.70027247956403,2010-01-01
14,25025000704,MA,Suffolk County,Census Tract 7.04,4801,2873,326,9,933,575,1,147,470,27,57,125,21,76,61,26,512,60,2405,55,2350,316,2034,243,279,70,2873,36,130,288,32,25,575,69,61,878,60,61,3,0,1,wbha,Global,59.841699645907106,6.7902520308269105,19.433451364299106,11.976671526765257,3.061862112059988,9.789627161008124,0.5623828369089773,1.1872526556967298,2.603624244948969,0.4374088731514268,1.5830035409289733,1.2705686315350968,0.5415538429493856,2.286902286902287,97.71309771309772,5.061445532180795,5.811289314726099,1.458029577171423,13.139293139293141,84.57380457380458,59.44594876067486,25,25,704,60.15000153,5.070000172,15.15999985,0.0,17.71999931,0.0,2.25999999,10.64999962,0.0,0.0,2.74000001,0.349999994,0.889999986,2.089999914,0.0,0.0,18.25,0.0,-999.0,-999.0,0.0,7.739999771,0.670000017,0.949999988,4.0500001910000005,2.420000076,7.739999771,5.650000095,12.02000046,0.370000005,36.04000092,16.35000038,21.02000046,0.910000026,0.0,0.189999998,0.0,0.370000005,37.95000076,10.56000042,22.04999924,68.98000336,5.46999979,69.41999817,60.59999847,5.349999905,2.809999943,0.189999998,0.189999998,29.12999916,25.20000076,-999.0,9.760000229,27.72999954,39.88000107,32.02000046,6.929999828,12.25,99.37000275,81.66000366,3.299999952,8.699999809,1.7000000480000002,14.96000004,10.52999973,16.85000038,87.56999969,238,0,2587,652,97,0,0,118,15,4301,2587,218,0,652,762,0,458,23,54,0,0,119,0,0,0,762,0,59,29,174,41,243,517,333,104,1550,703,0,39,4213,0,8,16,904,1599,445,16,2834,451,2228,46782,40769,49563,32617,31332,4159,8,2878,4301,1253,238,66,0,0,2587,652,652,260,208,1379,333,625,1955,3034,166,1972,1369,1744,154,81,276,62917.0,8,44,244,762,451,2394,166,2228,273,1955,2394,1245,320400,2379,1955,1951,142,374,73,4159,622,438,76,94.85827290705342,2010-01-01
15,25025000802,MA,Suffolk County,Census Tract 8.02,8136,4292,385,24,1662,1466,1,220,842,57,54,216,76,111,87,24,924,96,3129,118,3011,439,2572,671,498,161,4292,144,297,318,37,43,1466,234,44,1568,127,97,6,0,0,wbha,Global,52.753195673549655,4.732055063913472,20.427728613569318,18.01868239921337,2.7040314650934123,10.349065880039332,0.7005899705014751,0.6637168141592921,2.6548672566371683,0.9341199606686332,1.364306784660767,1.0693215339233038,0.2949852507374631,3.771172898689677,96.22882710131032,8.247295968534907,6.12094395280236,1.9788593903638152,14.03004154682007,82.19878555449026,64.22074729596854,25,25,802,52.79999924,5.090000153,23.70000076,0.0,14.06999969,0.0,1.7999999519999998,7.199999809,0.0,0.660000026,1.950000048,0.400000006,2.25999999,3.549999952,0.0,2.329999924,8.960000037999999,0.0,0.0,0.0,3.630000114,4.840000153,2.609999895,1.169999957,4.53000021,3.660000086,8.460000037999999,2.410000086,10.60999966,0.460000008,29.87999916,9.18999958,19.61000061,0.980000019,0.620000005,0.0,0.0,0.0,37.40000153,12.43000031,40.11000061,46.0,8.420000076,60.54000092,38.27000046,6.4800000189999984,4.079999924,0.980000019,0.430000007,35.15999985,41.66999817,100.0,5.03000021,60.65999985,24.68000031,28.65999985,11.14999962,15.89999962,91.98999786,83.87999725,5.829999924,4.75,1.269999981,19.23999977,4.25,10.06000042,88.19000244,558,11,4250,1908,145,0,53,157,32,8050,4250,410,0,1908,1133,0,580,96,151,0,13,171,0,0,0,1156,42,56,210,365,94,194,854,681,295,2405,740,50,79,7869,0,0,37,1579,2943,978,0,3904,855,2685,37951,20756,37769,35688,23288,7581,74,5074,7685,2702,549,333,11,11,4015,1673,1868,461,202,1571,475,1566,1796,5512,464,3515,2128,1942,329,207,403,78854.0,33,43,315,1099,855,3022,337,2685,427,2258,3022,1562,435200,2780,2535,2368,469,382,102,7687,1479,327,86,92.05370101596516,2010-01-01
16,25025000803,MA,Suffolk County,Census Tract 8.03,6584,3935,453,23,1566,576,0,449,548,50,86,187,34,101,99,32,260,35,946,64,882,8,874,189,124,36,3935,59,61,384,12,9,576,33,15,1401,39,35,8,2,0,wbha,Global,59.766099635479954,6.880315917375456,23.784933171324425,8.748481166464156,6.819562575941679,8.323207776427704,0.7594167679222357,1.3061968408262454,2.840218712029161,0.5164034021871203,1.5340218712029159,1.5036452004860268,0.4860267314702309,6.765327695560254,93.23467230443974,2.8705953827460515,1.8833535844471443,0.5467800729040098,0.8456659619450317,92.38900634249471,63.85176184690158,25,25,803,64.27999878,4.690000057,12.68000031,0.0,16.62999916,0.0,3.160000086,6.539999962,0.0,0.370000005,2.549999952,1.769999981,1.7000000480000002,0.419999987,6.21999979,2.069999933,2.299999952,3.230000019,-999.0,-999.0,2.680000067,6.260000229,2.180000067,0.99000001,0.860000014,0.970000029,7.150000095,2.549999952,8.920000076,2.400000095,22.14999962,5.53000021,15.36999989,0.0,0.370000005,0.310000002,0.0,0.100000001,36.08000183,4.960000038,18.51000023,74.36000061,10.13000011,36.91999817,29.63999939,6.900000095,3.329999924,0.0,3.839999914,35.56000137,21.81999969,-999.0,16.45000076,14.06999969,60.86999893,42.95000076,8.609999657000001,1.289999962,98.81999969,70.63999939,3.269999981,2.299999952,0.699999988,7.659999847000001,2.029999971,12.55000019,89.16000366,241,0,3300,651,162,0,19,131,91,5134,3300,241,0,651,854,0,336,56,14,15,5,15,21,0,0,894,24,56,112,44,51,131,458,367,50,1137,284,19,0,5064,0,16,123,789,1827,251,5,1205,231,775,31414,43750,61250,11875,10583,4966,0,1623,1434,510,135,19,0,0,527,115,276,168,52,299,114,223,896,1806,183,2822,1042,481,112,54,294,30263.0,55,38,204,475,231,848,73,775,10,765,848,1717,-999,838,599,691,168,118,36,5024,385,102,29,89.86710963455151,2010-01-01
17,25025010103,MA,Suffolk County,Census Tract 101.03,4569,2574,166,13,1447,347,0,303,667,68,66,224,50,90,60,22,50,0,528,38,490,49,441,19,36,18,2574,2,31,130,0,1,347,0,1,1328,4,3,4,0,0,wha,Dual immig,56.33617859487853,3.6331801269424377,31.66994966075728,7.594659662945941,6.631648063033486,14.598380389581964,1.4882906544101553,1.4445173998686802,4.902604508645218,1.094331363536879,1.9697964543663824,1.3131976362442548,0.4815057999562267,7.196969696969697,92.8030303030303,0.41584591814401395,0.7879185817465528,0.3939592908732764,9.280303030303033,83.52272727272727,77.1065878748085,25,25,10103,66.77999878,4.559999943,5.059999943,0.189999998,21.12999916,0.0,6.119999886,9.880000114,0.07,0.5,2.450000048,1.0299999709999998,0.0,0.5699999929999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999759999999,0.0,0.649999976,0.959999979,0.939999998,3.25999999,8.590000153,3.5,10.31000042,1.889999986,16.30999947,2.75999999,13.17000008,0.17000000199999998,0.07,0.360000014,0.0,0.0,30.76000023,2.549999952,1.2200000290000002,84.31999969,8.649999618999999,45.27000046,43.74000168,2.019999981,1.159999967,0.289999992,0.439999998,47.58000183,41.84000015,-999.0,0.0,21.14999962,77.41999817,62.43000031,0.8500000240000001,7.539999962,100.0,51.91999817,0.8199999929999999,1.970000029,0.340000004,4.730000018999999,1.00999999,0.0,96.55000305,190,8,2784,211,255,3,21,102,43,4169,2784,190,8,211,881,0,412,0,16,0,0,0,0,0,0,888,8,0,27,39,40,146,430,358,136,680,115,3,7,4161,0,15,79,549,1280,106,0,491,68,464,18542,30759,28542,11667,7287,4135,12,1637,681,324,52,11,0,0,392,164,31,24,39,246,12,6,414,1792,155,2441,1105,716,33,19,159,5048.0,3,0,118,189,68,468,4,464,35,429,468,1422,312500,468,243,448,34,82,14,4161,197,42,0,91.35044642857143,2010-01-01
18,25025010104,MA,Suffolk County,Census Tract 101.04,4804,3140,157,21,1057,409,0,204,523,37,47,152,39,125,40,31,381,9,2136,220,1916,401,1515,103,432,176,3140,71,294,128,0,11,409,10,16,967,9,100,8,0,2,wha,Dual immig,65.36219816819317,3.2681099084096585,22.00249791840133,8.513738551207327,4.24646128226478,10.88676103247294,0.7701915070774354,0.9783513738551208,3.1640299750208163,0.8118234804329725,2.6019983347210656,0.832639467110741,0.6452955870108243,10.299625468164797,89.7003745318352,2.1440466278101584,8.992506244796003,3.6636136552872607,18.773408239700373,70.92696629213485,59.159034138218146,25,25,10104,68.41999817,2.950000048,7.150000095,0.0,19.29999924,0.0,2.450000048,10.86999989,0.479999989,0.280000001,3.029999971,0.579999983,1.169999957,8.800000191,0.0,0.0,0.0,0.0,-999.0,-999.0,3.019999981,11.61999989,1.5399999619999998,0.319999993,0.389999986,2.75,9.380000114,3.960000038,10.52999973,1.25999999,25.07999992,9.380000114,14.98999977,1.210000038,1.340000033,0.5,0.17000000199999998,0.409999996,31.81999969,5.21999979,16.03000069,69.69000244,6.510000229,55.31000137,55.09000015,3.059999943,4.610000134,0.0,2.769999981,30.40999985,26.68000031,-999.0,7.320000172,72.91999817,11.01000023,43.20000076,16.14999962,24.11000061,96.5,94.18000031,1.840000033,10.52999973,4.139999866,17.42000008,4.610000134,8.699999809,81.25,140,0,3159,330,113,22,13,140,27,4617,3159,136,0,330,891,0,502,37,278,0,0,0,0,0,0,895,27,104,71,18,15,183,486,433,127,1158,433,62,56,4617,8,23,58,692,1469,241,19,1828,437,1771,28098,4883,39700,58500,28483,4532,0,2385,2562,779,96,70,0,0,1874,500,109,12,79,1286,84,293,1274,2520,164,2497,1381,1314,73,110,295,14395.0,71,32,197,456,437,2112,341,1771,427,1344,2112,1405,517900,2038,1989,1439,85,486,191,4553,793,210,38,94.64285714285714,2010-01-01
19,25025010203,MA,Suffolk County,Census Tract 102.03,5569,3605,322,17,1031,569,2,186,387,40,119,162,25,103,147,26,549,51,3663,164,3499,244,3255,169,446,181,3605,52,319,278,33,20,569,39,50,920,22,47,11,0,0,wbha,Global,64.73334530436344,5.7820075417489685,18.513198060693124,10.217274196444603,3.339917399892261,6.949182977195187,0.7182618064284432,2.1368288741246184,2.908960316035195,0.4489136290177771,1.8495241515532408,2.6396121386245293,0.4668701741784881,4.477204477204476,95.52279552279552,3.0346561321601726,8.00861914167714,3.2501346740887054,6.661206661206662,88.86158886158886,56.311725623989936,25,25,10203,73.95999908,4.320000172,9.0,0.230000004,11.75,0.0,2.049999952,5.8000001910000005,0.74000001,0.75999999,1.610000014,0.189999998,2.720000029,4.71999979,0.0,2.819999933,0.0,9.880000114,0.0,0.0,3.059999943,6.489999771,1.929999948,1.100000024,2.329999924,1.590000033,7.46999979,2.00999999,17.02000046,1.909999967,26.76000023,6.7300000189999984,21.85000038,0.419999987,0.74000001,0.5299999710000001,0.0,1.360000014,31.28000069,8.729999542,10.65999985,78.62000275,8.069999695,67.87000275,68.18000031,3.299999952,3.450000048,2.440000057,2.400000095,37.68000031,37.56000137,100.0,0.0,72.19999695,43.11000061,21.56999969,9.909999847,6.849999905,97.11000061,61.56999969,2.690000057,5.610000134,1.840000033,20.43000031,9.199999809,0.0,87.59999847,248,11,3493,425,97,35,36,76,9,4723,3493,204,11,425,555,0,274,95,165,0,7,0,42,0,0,555,17,36,91,110,52,95,804,353,75,1264,318,35,20,4683,0,25,90,1032,1465,409,64,2965,492,3153,32485,10431,36385,40750,30015,4596,112,2696,4589,1729,223,161,2,2,3437,1291,392,169,196,2276,279,316,2331,2913,235,2443,1658,1838,89,93,413,30679.0,110,0,118,547,492,3500,347,3153,216,2937,3500,1576,265000,3399,2155,2762,127,265,87,4611,942,424,0,92.55063508410574,2010-01-01
20,25025010204,MA,Suffolk County,Census Tract 102.04,3173,2134,104,16,733,178,1,134,335,34,53,104,51,44,32,14,115,5,1283,95,1188,162,1026,31,74,17,2134,14,64,90,2,3,178,1,1,669,8,5,3,0,0,wa,Single immig,67.25496375669714,3.277655215884021,23.101166088874887,5.609832965647652,4.223132682004413,10.557831705011033,1.0715411282697762,1.670343523479357,3.277655215884021,1.6073116924046644,1.3867002836432398,1.0085092971950835,0.441222817522849,7.404520654715512,92.59547934528447,0.9769933816577372,2.3321777497636305,0.5357705641348881,12.626656274356975,79.96882307092751,57.76867317995588,25,25,10204,68.01000214,3.480000019,6.289999962,0.0,19.71999931,0.0,4.440000057,9.890000342999999,0.460000008,0.430000007,2.220000029,0.550000012,0.0,1.629999995,0.0,0.0,0.0,0.0,-999.0,-999.0,1.7200000290000002,0.0,1.7899999619999998,1.419999957,0.550000012,1.230000019,6.809999942999999,5.579999924,8.260000229,3.299999952,20.14999962,1.850000024,14.39000034,0.0,0.0,0.0,0.0,1.600000024,31.12000084,3.730000019,4.5500001910000005,79.06999969,7.489999771,57.00999832,45.31000137,3.670000076,1.919999957,0.7099999790000001,0.0,41.54000092,42.86000061,-999.0,0.0,67.34999847,19.78000069,39.77999878,18.15999985,14.47000027,100.0,81.27999878,0.400000006,2.839999914,0.400000006,9.960000037999999,1.299999952,0.0,93.44999695,113,0,2207,204,144,15,14,72,18,3245,2207,113,0,204,640,0,321,0,36,0,0,0,0,0,0,640,11,0,58,18,46,181,268,221,40,654,60,0,0,3245,0,0,107,467,1010,121,52,1056,158,1023,31183,9015,35286,125761,19360,3232,23,1664,1902,790,49,33,0,0,1288,552,91,18,40,675,64,48,835,1788,134,1882,1073,754,61,32,225,18750.0,0,0,177,445,158,1250,227,1023,148,875,1250,1437,587300,1250,1016,956,13,92,13,3234,322,42,0,93.0648769574944,2010-01-01
21,25025010300,MA,Suffolk County,Census Tract 103,4861,3381,431,18,552,457,0,135,208,30,29,61,69,38,121,17,114,31,416,21,395,63,332,134,79,24,3381,4,19,377,22,13,457,57,44,481,2,3,3,0,0,wbha,Global,69.5535897963382,8.866488376877186,11.3556881300144,9.401357745319894,2.7772063361448263,4.278954947541658,0.6171569635877392,0.5965850648014812,1.2548858259617364,1.4194610162518,0.7817321538778029,2.4891997531372145,0.3497222793663855,5.0480769230769225,94.95192307692308,2.7566344373585685,1.6251800041143798,0.4937255708701913,15.144230769230768,79.80769230769229,44.558732771034755,25,25,10300,71.87000275,7.449999808999999,4.449999809,0.219999999,11.88000011,0.0,1.0299999709999998,7.190000057000001,0.620000005,0.300000012,0.970000029,0.419999987,0.0,0.17000000199999998,0.0,0.0,14.02999973,2.25999999,0.0,0.0,0.0,0.0,0.560000002,0.180000007,1.309999943,1.0299999709999998,9.0,5.5,10.67000008,1.070000052,12.56000042,2.799999952,8.680000305,0.0,0.0,0.300000012,0.0,0.0,22.67000008,2.099999905,9.390000342999999,75.56999969,13.21000004,51.97999954,31.29000092,3.279999971,0.550000012,0.189999998,1.090000033,35.50999832,39.34999847,-999.0,29.17000008,74.29000092,7.25,35.0,4.380000114,16.89999962,98.98999786,95.62000275,2.380000114,0.620000005,0.119999997,3.150000095,0.5699999929999999,41.66999817,84.51000214,388,11,3570,221,51,31,15,48,21,4967,3570,370,11,221,590,0,357,0,6,0,0,31,5,0,0,590,0,0,28,65,9,273,530,447,51,624,139,0,0,4915,0,15,53,431,1114,103,0,479,48,284,26842,13482,26612,36429,6369,4849,9,2010,459,163,35,26,0,0,277,109,69,5,35,201,18,45,362,2316,306,3261,1695,629,66,11,17,40938.0,5,14,7,20,48,297,13,284,48,236,297,1334,325000,294,284,240,118,31,6,4891,154,28,20,86.78756476683937,2010-01-01
22,25025010403,MA,Suffolk County,Census Tract 104.03,3003,1686,328,20,664,293,0,141,237,32,85,137,11,39,85,12,311,42,2076,51,2025,121,1904,105,461,186,1686,23,242,295,19,91,293,30,33,628,15,85,10,0,2,wbha,Global,56.14385614385614,10.922410922410922,22.111222111222116,9.756909756909755,4.695304695304697,7.892107892107892,1.0656010656010655,2.8305028305028306,4.562104562104562,0.3663003663003663,1.2987012987012987,2.8305028305028306,0.3996003996003996,2.4566473988439306,97.54335260115609,3.4965034965034967,15.35131535131535,6.193806193806193,5.8285163776493265,91.71483622350674,69.3972693972694,25,25,10403,52.40000153,12.47999954,8.25,0.0,23.21999931,0.0,1.639999986,7.5,0.029999999,7.260000229,5.489999771,0.579999983,0.0,8.0,0.0,36.81000137,7.0199999810000016,17.77000046,-999.0,-999.0,7.179999828,17.01000023,0.949999988,0.0,0.439999998,2.150000095,5.5199999810000016,2.630000114,12.47999954,3.069999933,40.29999924,9.890000342999999,29.79999924,3.24000001,0.0,1.330000043,0.0,0.0,34.68000031,10.35000038,23.68000031,58.47999954,11.82999992,54.72000122,78.81999969,3.680000067,6.360000134,0.589999974,6.340000152999999,45.29000092,53.54999924,-999.0,21.06999969,15.93000031,36.09999847,54.91999817,5.7300000189999984,3.829999924,99.41000366,90.06999969,2.220000029,16.67000008,8.829999924,12.27000046,13.52999973,26.03000069,87.73999786,383,0,1537,242,48,1,213,161,17,2933,1537,366,0,242,681,0,220,0,123,0,141,17,43,0,0,682,49,116,28,13,0,77,366,162,63,1182,290,0,95,2869,0,39,90,874,995,297,0,2069,242,1908,15647,16146,16917,20982,34006,2868,17,1605,2932,1328,383,61,0,0,1537,823,241,87,293,929,209,490,1210,1800,213,1219,667,1265,59,102,424,8849.0,186,51,374,681,242,2024,116,1908,73,1835,2024,1342,272100,2012,1823,1674,65,489,259,2868,352,388,63,89.16666666666669,2010-01-01
23,25025010404,MA,Suffolk County,Census Tract 104.04,5817,4068,299,11,1026,386,4,306,403,39,75,131,33,62,110,20,194,32,1862,52,1810,201,1609,84,135,34,4068,14,88,259,19,19,386,20,13,940,8,14,4,0,0,wba,Semi global,69.9329551315111,5.140106584149906,17.637957710159878,6.6357228812102464,5.260443527591542,6.92796974385422,0.6704486848891181,1.2893243940175347,2.2520199415506275,0.5673027333677153,1.0658414990544955,1.8910091112257177,0.34381983840467595,2.7926960257787323,97.20730397422126,1.444043321299639,2.3207839092315625,0.5844937252879491,10.79484425349087,86.4124597207304,49.93983152827919,25,25,10404,71.94000244,5.289999962,6.5,0.150000006,14.18000031,0.0,2.75,6.7699999810000016,0.230000004,1.419999957,1.4400000569999998,0.150000006,0.0,1.0299999709999998,2.75,0.0,0.0,2.49000001,0.0,0.0,0.6800000070000001,0.0,2.069999933,0.189999998,1.0,0.8199999929999999,10.47999954,5.289999962,10.89999962,2.150000095,18.85000038,3.1700000760000004,12.63000011,0.699999988,0.0,0.0,0.0,0.0,25.54999924,3.430000067,11.75,69.44000244,15.03999996,42.45000076,36.88999939,5.809999942999999,3.75999999,0.0,0.0,63.97999954,70.26000214,-999.0,0.0,49.63999939,53.65999985,45.97000122,9.590000153,6.039999962,100.0,97.48999786,1.24000001,1.7100000380000002,0.699999988,4.71999979,2.660000086,5.03000021,92.41999817,327,9,4450,402,170,14,88,89,9,6186,4450,327,9,402,877,0,419,0,46,9,0,0,10,0,0,877,6,0,128,62,12,327,674,648,51,1166,196,0,43,6180,0,0,133,781,1579,212,0,962,159,1622,15274,40283,14267,2499,9913,6109,0,2288,3229,2066,139,69,0,0,2290,1609,246,132,94,1039,188,113,668,2693,405,2848,1209,844,133,86,280,30667.0,0,0,245,533,159,1794,172,1622,98,1524,1794,1533,427800,1794,1749,1499,77,106,43,6171,291,164,8,84.9610100259933,2010-01-01
24,25025010405,MA,Suffolk County,Census Tract 104.05,5522,3767,468,26,795,435,1,237,315,32,58,93,31,63,125,24,152,44,994,28,966,96,870,120,373,153,3767,9,200,426,32,56,435,46,29,719,7,80,10,1,2,wbha,Global,68.21803694313654,8.475190148496921,14.396957624049255,7.877580586743933,4.291923216226005,5.70445490764216,0.5795001810938066,1.0503440782325244,1.6841724013038757,0.5613908004346251,1.1408909815284318,2.2636725823976818,0.43462513582035495,2.8169014084507036,97.1830985915493,2.1731256791017746,6.754798985874682,2.7707352408547634,9.6579476861167,87.52515090543258,48.94965592176747,25,25,10405,65.51000214,11.85999966,5.239999771,0.0,13.94999981,0.0,2.289999962,7.71999979,0.0,1.110000014,0.699999988,1.019999981,0.109999999,4.190000057,1.320000052,9.079999924,5.03000021,6.039999962,-999.0,-999.0,0.0,11.89000034,1.409999967,0.209999993,0.839999974,1.899999976,8.340000153,3.180000067,8.800000191,0.25,20.39999962,7.2300000189999984,11.60999966,0.629999995,0.209999993,0.209999993,0.0,0.09000000400000001,31.54000092,7.7699999810000016,32.63999939,34.11000061,18.15999985,49.68000031,42.68000031,4.150000095,2.660000086,0.660000026,10.71000004,48.31999969,42.09999847,-999.0,0.0,43.58000183,58.72999954,65.93000031,2.119999886,5.119999886,98.75,92.86000061,1.059999943,7.0199999810000016,1.860000014,5.75,4.5500001910000005,5.130000114,74.87999725,683,0,3724,298,130,0,63,40,58,5685,3724,674,0,298,793,0,439,4,156,9,62,15,18,0,0,799,0,95,80,48,12,181,500,474,108,1160,411,12,36,5675,0,12,14,660,1790,441,5,1152,195,1015,12921,13194,14560,8942,7805,5625,37,2146,1699,821,436,190,0,0,886,373,63,37,221,625,35,376,393,2615,475,3082,1531,916,89,57,134,10658.0,182,0,209,317,195,1037,22,1015,52,963,1037,729,120000,1024,963,760,60,399,106,5666,326,258,10,82.06500956022944,2010-01-01
